"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-07","2023","07","27.5828734504","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-08","2023","07","20.7811414562","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-09","2023","07","13.5867878287","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-10","2023","07","57.4272155678","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-11","2023","07","16.6558031784","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-12","2023","07","0.6302291957","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-13","2023","07","0.3695086297","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-14","2023","07","2.0923928373","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-15","2023","07","15.3067288386","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-16","2023","07","0.8937101288","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-17","2023","07","0.7587253281","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-18","2023","07","6.9891545704","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-19","2023","07","62.3734883955","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-20","2023","07","73.1942256457","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-21","2023","07","65.4344927358","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-22","2023","07","31.361363749","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","2023-07-23","2023","07","62.3730592036","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-01","2023","07","40.8226383026","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-02","2023","07","0.9326402791","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-03","2023","07","0.3091760529","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-04","2023","07","3.5719554401","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-05","2023","07","0.1098831689","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-06","2023","07","0.7178737919","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-07","2023","07","19.0804430099","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-08","2023","07","29.6070018065","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-09","2023","07","33.5984399806","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-10","2023","07","28.1541501371","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-11","2023","07","0.4166366461","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-12","2023","07","0.0444562356","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-13","2023","07","0.0042753239","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-14","2023","07","0.0088912471","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-15","2023","07","0.0039516654","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-16","2023","07","0.0317144463","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-17","2023","07","0.0500832665","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-18","2023","07","0.7941665393","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-19","2023","07","3.9551452845","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-20","2023","07","20.9188795277","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-21","2023","07","43.7890733127","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-22","2023","07","16.8236503237","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","2023-07-23","2023","07","29.0560139874","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-01","2023","07","15.4706701688","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-02","2023","07","0.5087402567","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-03","2023","07","NA","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-04","2023","07","0.0771230145","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-05","2023","07","NA","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-06","2023","07","0.4124959761","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-07","2023","07","25.7342903263","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-08","2023","07","16.9777721005","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-09","2023","07","17.0840499081","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-10","2023","07","43.1797888365","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-11","2023","07","1.1746914649","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-12","2023","07","0.6434990817","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-13","2023","07","NA","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-14","2023","07","1.7209E-6","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-15","2023","07","0.5363946124","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-16","2023","07","0.0413744153","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-17","2023","07","0.617621168","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-18","2023","07","0.4810746728","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-19","2023","07","0.0990141237","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-20","2023","07","4.0832917605","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-21","2023","07","17.8536341671","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-22","2023","07","7.7789699747","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Lower","2023-07-23","2023","07","24.760890234","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-01","2023","07","2.2820857261","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-02","2023","07","1.0627901078","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-03","2023","07","0.6434122619","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-04","2023","07","0.0042119293","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-05","2023","07","0.039896508","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-06","2023","07","6.7707987504","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-07","2023","07","19.9052639935","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-08","2023","07","15.304337738","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-09","2023","07","14.90958091","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-10","2023","07","21.7324381354","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-11","2023","07","6.8166167773","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-12","2023","07","2.5693038294","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-13","2023","07","2.4473763127","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-14","2023","07","2.2247759701","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-15","2023","07","0.067511885","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-16","2023","07","0.0807424495","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-17","2023","07","0.4630865328","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-18","2023","07","1.9117704543","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-19","2023","07","5.459983455","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-20","2023","07","6.4110164627","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-21","2023","07","3.541904303","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-22","2023","07","27.2685813331","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Luni Upper","2023-07-23","2023","07","14.7348131186","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-01","2023","07","16.8347548442","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-02","2023","07","7.828170998","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-03","2023","07","0.4203962177","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-04","2023","07","0.056224728","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-05","2023","07","0.0870197623","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-06","2023","07","6.5286445952","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-07","2023","07","21.8101061512","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-08","2023","07","16.3578554669","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-09","2023","07","15.5506756647","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-10","2023","07","53.3626111028","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-11","2023","07","16.3925544668","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-12","2023","07","0.8816942781","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-13","2023","07","0.1777630244","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-14","2023","07","0.0278591311","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-15","2023","07","1.0874547044","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-16","2023","07","1.0590473459","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-17","2023","07","4.1243076674","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-18","2023","07","0.1236892564","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-19","2023","07","9.4631183307","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-20","2023","07","7.7919476716","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-21","2023","07","17.3741009586","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-22","2023","07","7.7499588305","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Saraswati","2023-07-23","2023","07","24.8549069099","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-01","2023","07","55.1854142324","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-02","2023","07","44.1566869906","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-03","2023","07","6.811914745","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-04","2023","07","3.9443805989","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-05","2023","07","2.9375879377","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-06","2023","07","28.2800282771","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-07","2023","07","10.0527361464","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-08","2023","07","29.0800792246","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-09","2023","07","8.1384563267","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-10","2023","07","22.2698556375","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-11","2023","07","11.7065370728","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-12","2023","07","8.072899256","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-13","2023","07","5.1257405561","IMD GRID MODEL"
"West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","2023-07-14","2023","07","6.1720541988","IMD GRID MODEL"
